# Oscilloscope Data

# Seconds	Mcl_Quantities.Speed_Rot_Mech	Mcl_IO.Speed_Rot_Ref	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Torque	Mcl_Quantities.IsRMS	Mcl_Quantities.Stator_Flux_Mag	Mcl_IO.Vdc	SR_Overheating_Temp	ThermalModelCore_Y.WindingTemperature
1649.546	4593.44	4581	0.161633	0.225831	0.330817	0.0871373	307.869	68.3341	71.7043
1649.689	4606.89	4581	0.0919457	0.162346	0.332853	0.0881972	303.322	68.3341	71.6996
1649.833	4580.39	4581	0.0686129	0.0637856	0.318253	0.0917187	302.889	68.3341	71.6938
1649.976	4558.54	4581	0.0901537	0.0628752	0.318253	0.090851	311.549	68.3341	71.6879
1650.119	4562.22	4581	0.221614	0.121493	0.32511	0.0897992	311.549	68.3341	71.6831
1650.262	4570.76	4581	0.270211	0.242961	0.32511	0.0904473	309.168	68.3341	71.6774
1650.405	4593.56	4581	0.184441	0.238068	0.329003	0.0889844	305.271	68.286	71.6718
1650.564	4603.74	4581	0.161752	0.20296	0.329003	0.0893166	300.074	68.286	71.6661
1650.723	4599.2	4581	0.151484	0.165985	0.336862	0.0893248	301.049	68.286	71.6597
1650.932	4573.32	4581	0.264375	0.240891	0.324734	0.0886355	308.735	68.286	71.652
1651.073	4590.35	4581	0.197629	0.199164	0.324734	0.0899345	300.183	68.286	71.6463
1651.232	4609.45	4581	0.146818	0.204235	0.338604	0.0899784	300.94	68.286	71.6408
1651.391	4602.06	4581	0.131095	0.147786	0.326544	0.0880102	302.131	68.2378	71.6352
1651.550	4604.56	4581	0.0790241	0.133133	0.326544	0.0873482	301.698	68.2378	71.6286
1651.709	4597.58	4581	0.118914	0.0993462	0.336579	0.0883492	304.621	68.2378	71.6231
1651.868	4582.14	4581	0.0525301	0.0507023	0.325503	0.0903094	307.219	68.2378	71.6175
1652.027	4577.98	4581	0.0809179	0.0659637	0.325503	0.0902425	308.735	68.2378	71.6109
1652.186	4563.25	4581	0.0793764	0.0706357	0.335293	0.0904993	311.441	68.2378	71.6054
1652.345	4566.22	4581	0.101674	0.113165	0.335293	0.0898842	311.874	68.2378	71.5999
1652.504	4557.53	4581	0.138176	0.126677	0.327498	0.0911665	311.008	68.1899	71.5933
1652.791	4576.93	4581	0.193816	0.249652	0.336487	0.089126	305.704	68.1899	71.5831
1652.934	4591.65	4581	0.173093	0.196988	0.308407	0.0873358	299.317	68.1899	71.5771
1653.363	4562.48	4581	0.128927	0.105352	0.336967	0.0919332	308.518	68.1899	71.5608
1653.506	4562.52	4581	0.177963	0.156906	0.325005	0.0908781	312.848	68.1424	71.5551
1653.649	4580.81	4581	0.242273	0.248142	0.338481	0.0879257	310.034	68.1424	71.5496
1653.793	4595.13	4581	0.200117	0.264876	0.338481	0.0889622	301.049	68.1424	71.545
1653.936	4600.99	4581	0.0724407	0.124493	0.32359	0.0887507	307.003	68.1424	71.5393
1654.079	4596.74	4581	0.0573369	0.0971081	0.32359	0.0875794	306.028	68.1424	71.5335
1654.222	4575.41	4581	0.107193	0.0785761	0.337093	0.090106	308.193	68.1424	71.5288
1654.365	4553.04	4581	0.196885	0.0706266	0.337093	0.0900884	312.956	68.1424	71.5233
1654.508	4565.29	4581	0.223174	0.17479	0.32542	0.0883857	309.168	68.0944	71.5177
1654.651	4598.86	4581	0.200519	0.267914	0.32542	0.0881112	303.647	68.0944	71.5121
1654.795	4599.46	4581	0.189942	0.191226	0.339378	0.0893395	302.781	68.0944	71.5077
1654.938	4597.91	4581	0.086658	0.067597	0.320961	0.0885612	306.137	68.0944	71.5022
1655.081	4579.2	4581	0.0583339	0.0567966	0.320961	0.0899333	306.786	68.0944	71.4963
1655.224	4561.83	4581	0.137921	0.131413	0.343161	0.0902275	309.276	68.0944	71.4908
1655.367	4557.93	4581	0.21023	0.186251	0.343161	0.0894895	312.307	68.0944	71.4864
1655.510	4567.8	4581	0.20244	0.226707	0.321643	0.0882377	307.111	68.0467	71.4807
1655.654	4595.16	4581	0.16609	0.193931	0.321643	0.0878743	298.667	68.0467	71.4749
1655.797	4605.28	4581	0.0900847	0.11188	0.335778	0.0881928	306.57	68.0467	71.4703
1655.940	4586.58	4581	0.0549093	0.100898	0.335778	0.0896751	306.245	68.0467	71.4647
1656.261	4575.59	4581	0.120139	0.0872718	0.335846	0.0909764	307.219	68.0467	71.4518
1656.420	4560.39	4581	0.0763685	0.0834838	0.335846	0.090512	310.034	67.9994	71.4463
1656.564	4558.1	4581	0.199896	0.138786	0.326866	0.0892656	309.925	67.9994	71.4407
1656.882	4576.09	4581	0.204711	0.216558	0.338491	0.090631	307.869	67.9994	71.4289
1657.041	4570.76	4581	0.252005	0.214912	0.321946	0.0882939	308.302	67.9994	71.4232
1657.200	4581.25	4581	0.218586	0.238389	0.321946	0.0880974	306.894	67.9994	71.4164
1657.359	4607.1	4599.66	0.215027	0.277497	0.342729	0.0860444	303.214	67.9994	71.4111
1657.518	4655.26	4655.54	0.276421	0.299933	0.333345	0.0853848	304.188	67.9519	71.4057
1657.677	4716.7	4711.52	0.18969	0.232419	0.333345	0.0842809	304.404	67.9519	71.3993
1657.836	4781.06	4767.49	0.197877	0.237178	0.347297	0.083589	306.028	67.9519	71.3941
1657.995	4832.86	4823.47	0.135443	0.217646	0.347297	0.0822108	302.781	67.9519	71.3888
1658.138	4883.25	4873.9	0.147048	0.142251	0.296138	0.080767	302.672	67.9519	71.3824
1658.282	4929.17	4924.47	0.121359	0.165101	0.313851	0.0830039	299.858	67.9519	71.3762
1658.424	4954.38	4975.14	0.133805	0.115552	0.313851	0.082402	302.997	67.9067	71.3701
1658.568	5006.08	5025.99	0.200687	0.151066	0.326002	0.0803996	308.193	67.9067	71.3653
1658.711	5053.74	5076.58	0.226319	0.178103	0.326002	0.0805519	305.271	67.9067	71.3596
1658.854	5106.42	5127.34	0.260172	0.178132	0.308798	0.0798568	304.513	67.9067	71.3537
1658.997	5162.27	5178.15	0.325698	0.218986	0.308798	0.0781248	309.601	67.9067	71.3486
1659.141	5212	5228.83	0.250581	0.270395	0.355991	0.0773883	303.755	67.9067	71.3439
1659.426	5314.33	5330.18	0.226013	0.253348	0.364982	0.0749911	308.193	67.7137	71.3346
1659.570	5374.76	5380.94	0.259093	0.289905	0.368585	0.0737646	306.028	67.7137	71.3308
1659.713	5421.16	5431.61	0.268468	0.258749	0.368585	0.0735795	300.183	67.7137	71.3262
1659.856	5474.16	5482.29	0.242449	0.273927	0.404647	0.0726679	308.41	67.7137	71.3224
1660.142	5574.7	5583.81	0.242677	0.334431	0.435247	0.0730132	304.188	67.7137	71.3168
1660.285	5627.42	5634.4	0.259144	0.277538	0.435247	0.071049	306.353	67.7137	71.3145
1660.428	5675.25	5685.16	0.282744	0.215411	0.471708	0.0700389	305.487	67.5284	71.3131
1660.715	5762.81	5786.51	0.249025	0.152416	0.489565	0.0693781	307.003	67.5284	71.3112
1660.858	5816.46	5837.28	0.225996	0.191671	0.522574	0.0688124	306.57	67.5284	71.3109
1661.144	5936.74	5938.71	0.169498	0.129205	0.546813	0.0673944	298.018	67.5284	71.3118
1661.288	5979.68	5989.39	0.130256	0.12071	0.546813	0.0660675	302.348	67.5284	71.3127
1661.431	6034.23	6040.06	0.129415	0.216934	0.577784	0.0639085	295.744	67.3526	71.3148
1661.589	6104.79	6096.41	0.288933	0.20987	0.614008	0.0637605	302.239	67.3526	71.3173
1661.748	6127.89	6152.75	0.328691	0.200898	0.614008	0.0654471	306.353	67.3526	71.3206
1661.907	6204.46	6209.1	0.184633	0.203678	0.662757	0.0643772	303.863	67.3526	71.326
1662.051	6224.36	6259.91	0.16581	0.202833	0.662757	0.0630739	296.069	67.3526	71.3313
1662.209	6343.61	6316.16	0.316315	0.257404	0.712647	0.059096	300.399	67.3526	71.339
1662.528	6435.99	6428.85	0.253141	0.284002	0.746579	0.0602802	300.399	67.1899	71.3575
1662.687	6458.79	6485.28	0.164359	0.0980653	0.786024	0.058437	302.781	67.1899	71.368
1662.846	6508.56	6541.54	0.300525	0.159428	0.786024	0.0606899	306.786	67.1899	71.3784
1663.005	6605.12	6597.88	0.0978336	0.0519091	0.811703	0.060155	303.105	67.1899	71.392
1663.164	6660.55	6654.23	0.199092	0.205525	0.800579	0.0590825	294.012	67.1899	71.4028
1663.323	6702.58	6710.57	0.244271	0.201793	0.800579	0.0600178	295.636	67.1899	71.4128
1663.482	6755.55	6767.01	0.200758	0.187116	0.794509	0.059282	294.229	67.0463	71.4236
1663.625	6818.61	6817.68	0.2081	0.202926	0.794509	0.0568473	303.105	67.0463	71.433
1663.769	6870	6868.44	0.221351	0.245733	0.817285	0.0562936	301.915	67.0463	71.4413
1663.911	6911.88	6919.12	0.216248	0.215413	0.842664	0.0579449	294.987	67.0463	71.4514
1664.197	7038.78	7020.56	0.211358	0.216512	0.864414	0.0545028	302.997	67.0463	71.4718
1664.341	7073.03	7071.23	0.240531	0.248199	0.864414	0.0557468	298.126	67.0463	71.4834
1664.484	7100.22	7121.91	0.205529	0.158992	0.888895	0.0548776	296.177	66.9093	71.4959
1664.627	7184.34	7172.58	0.194915	0.237702	0.888895	0.0540635	303.214	66.9093	71.5087
1664.770	7225.17	7223.34	0.234984	0.228752	0.920087	0.0537129	298.451	66.9093	71.5205
1664.913	7248.49	7274.02	0.191835	0.173048	0.920087	0.0543386	291.414	66.9093	71.5354
1665.199	7385.84	7375.5	0.230735	0.250928	0.972647	0.0524351	299.317	66.9093	71.5655
1665.343	7409.67	7426.18	0.200965	0.17432	0.972647	0.0528123	290.44	66.9093	71.5816
1665.486	7493.29	7476.94	0.214681	0.22142	0.98472	0.0515701	305.162	66.786	71.5978
1665.629	7520.64	7527.61	0.225329	0.204811	0.98472	0.050332	298.667	66.786	71.6137
1665.772	7574.79	7578.29	0.18705	0.212298	1.00313	0.0520288	289.574	66.786	71.6278
1665.915	7647.39	7629.05	0.217239	0.239392	1.00313	0.0509115	304.946	66.786	71.6445
1666.058	7660.45	7679.73	0.200466	0.196717	1.02525	0.0497625	298.667	66.786	71.6622
1666.201	7736.98	7730.49	0.218236	0.238211	1.04309	0.0504056	292.93	66.786	71.6797
1666.345	7773.58	7781.16	0.237339	0.204993	1.04309	0.0506128	301.157	66.786	71.6947
1666.488	7827.59	7831.93	0.195204	0.222922	1.0649	0.0486173	301.049	66.681	71.7131
1666.631	7871.26	7882.6	0.237056	0.257725	1.0649	0.0495009	295.528	66.681	71.7318
1666.774	7916.73	7933.28	0.207786	0.193301	1.08603	0.0485563	294.012	66.681	71.7482
1666.917	7988.94	7983.95	0.255878	0.227285	1.08603	0.0485372	303.43	66.681	71.7676
1667.076	8023.41	8040.3	0.189258	0.21809	1.10025	0.0464014	304.188	66.681	71.7909
1667.235	8084.2	8096.64	0.212069	0.212445	1.1265	0.0481302	302.672	66.681	71.8109
1667.538	8179.76	8203.75	0.204205	0.210742	1.14209	0.045258	300.724	66.588	71.8531
1667.696	8252.5	8260.01	0.240345	0.200949	1.14209	0.0473639	303.755	66.588	71.8742
1667.855	8335.57	8316.35	0.226223	0.241029	1.17172	0.0464085	305.054	66.588	71.9012
1668.014	8359.43	8372.69	0.204845	0.195015	1.21487	0.0461026	298.126	66.588	71.9255
1668.173	8411.42	8429.08	0.244381	0.175588	1.21487	0.047122	289.682	66.588	71.9512
1668.332	8477.31	8485.43	0.229504	0.239094	1.20208	0.0465643	289.899	66.588	71.9791
1668.491	8546.32	8541.77	0.201834	0.232863	1.20208	0.0469145	288.924	66.5088	72.0022
1668.650	8583.07	8598.21	0.197697	0.242806	1.21399	0.0437727	291.306	66.5088	72.0255
1668.809	8631.81	8654.46	0.219584	0.218404	1.23201	0.0432972	293.579	66.5088	72.053
1668.968	8730.23	8710.81	0.252144	0.259153	1.23201	0.0436841	296.827	66.5088	72.0765
1669.112	8751.41	8761.57	0.202348	0.222455	1.24954	0.0439324	289.141	66.5088	72.1011
1669.255	8792.79	8812.24	0.237156	0.196754	1.24954	0.0435128	302.348	66.5088	72.1252
1669.398	8868.75	8863.01	0.225684	0.25127	1.26505	0.0420541	300.074	66.45	72.1459
1669.541	8890.44	8913.68	0.192716	0.218346	1.28148	0.0439593	288.491	66.45	72.1706
1669.684	8961	8964.45	0.242748	0.198372	1.28148	0.042162	296.827	66.45	72.1956
1669.827	9025.93	9015.03	0.221647	0.271904	1.29691	0.0415785	301.049	66.45	72.2211
1669.971	9045.03	9065.79	0.218517	0.185218	1.29691	0.0424979	289.357	66.45	72.2421
1670.114	9098.64	9116.47	0.240204	0.204421	1.31377	0.0440083	290.765	66.45	72.2682
1670.400	9197.81	9217.91	0.203462	0.23968	1.32946	0.0420331	292.822	66.4016	72.316
1670.543	9261.63	9268.58	0.244053	0.184965	1.32946	0.0429191	285.352	66.4016	72.3421
1670.686	9322.71	9319.35	0.241993	0.243029	1.34343	0.0404052	302.564	66.4016	72.3687
1670.830	9360.68	9370.02	0.220299	0.245882	1.38627	0.0394587	295.311	66.4016	72.397
1670.973	9389.39	9420.69	0.239471	0.190638	1.38627	0.0407195	283.512	66.4016	72.4218
1671.116	9453.65	9471.5	0.246229	0.229766	1.40749	0.0385538	304.296	66.4016	72.4524
1671.259	9545.39	9522.35	0.223086	0.25811	1.40749	0.038458	297.152	66.4016	72.4829
1671.402	9560.08	9572.94	0.196757	0.249022	1.38848	0.0411398	286.218	66.3663	72.506
1671.545	9595.26	9623.61	0.213832	0.184188	1.38848	0.0399012	303.755	66.3663	72.5329
1671.688	9684.39	9674.38	0.253483	0.218208	1.40559	0.0368573	296.394	66.3663	72.5611
1671.831	9744.47	9725.14	0.251021	0.310917	1.42146	0.0421843	287.95	66.3663	72.5891
1671.975	9773.41	9775.82	0.214631	0.245032	1.42146	0.0372475	299.641	66.3663	72.6128
1672.118	9813.44	9826.49	0.195569	0.253514	1.42824	0.035001	300.291	66.3663	72.6409
1672.261	9860.8	9877.17	0.238762	0.234394	1.42824	0.0381227	286.11	66.3663	72.6687
1672.722	10016.3	10040.6	0.228542	0.200366	1.46519	0.0371397	281.455	66.3525	72.7553
1673.027	10131.4	10148.7	0.249547	0.215673	1.475	0.0348525	299.1	66.3525	72.8139
1673.345	10242.9	10261.4	0.217403	0.177431	1.48616	0.0358151	303.43	66.3525	72.8775
1673.504	10295.9	10317.6	0.247613	0.184613	1.50409	0.0367012	296.827	66.3499	72.9127
1673.822	10429.4	10430.3	0.219351	0.239126	1.51807	0.0381137	284.811	66.3499	72.9731
1673.981	10486.9	10486.7	0.244279	0.287145	1.56564	0.038094	287.084	66.3499	73.0132
1674.140	10543	10543.1	0.266084	0.270671	1.56268	0.037746	286.218	66.3499	73.0473
1674.506	10679	10672.7	0.282551	0.240358	1.55111	0.033575	301.698	66.3593	73.1263
1674.649	10740.9	10723.4	0.26585	0.294285	1.56752	0.0344078	292.28	66.3593	73.1513
1674.792	10780.9	10774.1	0.284992	0.265203	1.56752	0.0351405	280.373	66.3593	73.1822
1674.935	10850	10824.8	0.250547	0.284829	1.5742	0.0357422	304.837	66.3593	73.2128
1675.078	10874	10875.5	0.297962	0.260861	1.5742	0.03168	293.471	66.3593	73.243
1675.222	10939.6	10926.2	0.26245	0.265604	1.59674	0.0349415	282.105	66.3593	73.2694
1675.365	10985.9	10976.9	0.291241	0.26129	1.59674	0.0345233	302.131	66.3593	73.301
1675.508	11042.8	11027.6	0.264522	0.292466	1.59707	0.0310432	293.796	66.3909	73.3318
1675.651	11084.9	11078.3	0.300086	0.276828	1.59707	0.0351402	279.615	66.3909	73.357
1675.794	11155.2	11129	0.281828	0.24439	1.60898	0.0345266	295.853	66.3909	73.3879
1675.937	11182.6	11179.7	0.284501	0.230699	1.62659	0.0306553	297.693	66.3909	73.4189
1676.081	11253.7	11230.5	0.274361	0.23708	1.62659	0.0322245	284.27	66.3909	73.4506
1676.224	11269	11281.1	0.254513	0.186267	1.63515	0.0329587	286.759	66.3909	73.477
1676.367	11320.2	11331.9	0.268933	0.240147	1.63515	0.0314725	299.425	66.3909	73.5083
1676.653	11401.2	11433.3	0.251041	0.255183	1.64508	0.0330646	283.187	66.4303	73.5659
1676.797	11467.2	11484	0.234608	0.257276	1.67314	0.0306012	303.43	66.4303	73.5995
1676.939	11518.2	11534.7	0.277509	0.272009	1.67314	0.0313542	290.548	66.4303	73.6339
1677.082	11593.5	11585.5	0.262163	0.296313	1.71642	0.0330651	281.13	66.4303	73.6722
1677.369	11678.4	11686.9	0.276415	0.295779	1.69527	0.0301454	289.682	66.4303	73.7361
1677.512	11726.2	11737.6	0.265909	0.257365	1.69321	0.0320156	276.151	66.4824	73.7689
1677.655	11752.7	11788.3	0.252692	0.244162	1.69321	0.0314749	304.621	66.4824	73.8008
1677.798	11819.1	11839	0.230387	0.292504	1.70632	0.0297833	294.77	66.4824	73.8283
1677.941	11874.5	11889.7	0.2413	0.311313	1.70632	0.0319242	277.775	66.4824	73.8605
1678.100	11947.6	11946.1	0.269071	0.25581	1.71492	0.0301089	281.672	66.4824	73.8932
1678.418	12074.1	12058.7	0.296443	0.296489	1.72985	0.0293354	292.389	66.5594	73.9645
1678.562	12092.1	12109.5	0.248254	0.239356	1.74421	0.0311461	279.507	66.5594	73.9984
1678.720	12147.7	12165.9	0.250546	0.313592	1.74421	0.0308416	279.615	66.5594	74.032
1678.879	12210.1	12222.1	0.25752	0.253933	1.74833	0.0290863	286.976	66.5594	74.0707
1679.038	12281.1	12278.5	0.294047	0.279904	1.7591	0.0281013	290.765	66.5594	74.1038
1679.197	12317.2	12334.8	0.291499	0.269815	1.7591	0.0274132	295.853	66.5594	74.1369
1679.356	12396.5	12391.1	0.302243	0.321081	1.7708	0.0297426	299.208	66.5594	74.1762
1679.515	12448.6	12447.5	0.25924	0.2761	1.78122	0.0290614	304.513	66.6453	74.2098
1679.675	12519.3	12503.8	0.317123	0.259168	1.78122	0.0291519	302.889	66.6453	74.2435
1679.834	12542	12560.2	0.262345	0.238699	1.82024	0.0286554	294.121	66.6453	74.2867
1679.993	12621.3	12616.5	0.29073	0.269928	1.82024	0.0288522	278.208	66.6453	74.3242
1680.279	12704.1	12718	0.284201	0.331753	1.81629	0.0276688	287.517	66.6453	74.397
1680.422	12778.6	12768.7	0.32565	0.276333	1.81629	0.0292459	272.578	66.7424	74.4314
1680.565	12779	12819.4	0.269341	0.259313	1.82497	0.0276056	304.946	66.7424	74.4658
1680.708	12867.4	12870.1	0.271773	0.316718	1.82497	0.0271149	286.651	66.7424	74.4999
1680.852	12925.8	12920.8	0.31307	0.27609	1.83347	0.0292189	271.388	66.7424	74.5287
1680.995	12959.4	12971.5	0.275727	0.299417	1.83347	0.0278739	303.214	66.7424	74.5627
1681.138	13038.7	13022.2	0.321314	0.309646	1.84992	0.025904	291.739	66.7424	74.5981
1681.281	13042.8	13072.9	0.261419	0.288243	1.84992	0.0292806	278.532	66.7424	74.6332
1681.567	13123.3	13089	0.258712	0.194604	1.7989	0.0274096	296.935	66.8653	74.6951
1681.710	13099.8	13089	0.205678	0.276049	1.7989	0.0300666	286.976	66.8653	74.7205
1681.853	13126.8	13089	0.241855	0.210898	1.76114	0.0289821	292.064	66.8653	74.7386
1681.997	13068.6	13089	0.195564	0.191375	1.76114	0.0274584	302.131	66.8653	74.7579
1682.140	13081.3	13089	0.217773	0.260252	1.7614	0.0294608	284.27	66.8653	74.7769
1682.283	13100.2	13089	0.249778	0.174247	1.7614	0.0282308	282.213	66.8653	74.7957
1682.426	13074.5	13089	0.199085	0.257553	1.76277	0.0277183	302.131	66.9672	74.8112
1682.569	13109.4	13089	0.255418	0.226912	1.76277	0.0273895	287.301	66.9672	74.8297
1682.712	13051.2	13089	0.192394	0.219067	1.76536	0.0287122	282.429	66.9672	74.8481
1682.855	13093.1	13089	0.234281	0.236302	1.81126	0.027913	302.889	66.9672	74.8695
1682.999	13107.7	13089	0.264303	0.212657	1.81126	0.0268466	293.038	66.9672	74.8897
1683.142	13081.6	13089	0.229782	0.278141	1.80437	0.0301369	281.239	66.9672	74.913
1683.285	13104.6	13089	0.253256	0.195624	1.80437	0.0277506	304.729	66.9672	74.9353
1683.428	13057.1	13089	0.193132	0.21918	1.76477	0.0263618	295.528	67.0639	74.9498
1683.587	13085.9	13089	0.234781	0.205179	1.76477	0.0264941	298.342	67.0639	74.9687
1683.746	13080.5	13089	0.240541	0.261143	1.76921	0.0278347	301.373	67.0639	74.9852
1683.905	13050	13089	0.194467	0.222422	1.76877	0.0280755	305.162	67.0639	75.0014
1684.048	13099.2	13089	0.247988	0.227182	1.76877	0.0266615	290.115	67.0639	75.0172
1684.207	13070.6	13089	0.198686	0.224097	1.76268	0.0267315	296.177	67.0639	75.0346
1684.366	13089.5	13089	0.235405	0.188297	1.76268	0.0266051	300.724	67.0639	75.0493
1684.525	13091.6	13089	0.253063	0.219033	1.76809	0.0285106	303.214	67.168	75.0644
1684.684	13061	13089	0.206043	0.203602	1.76861	0.0284487	303.105	67.168	75.0818
1684.843	13088.9	13089	0.225757	0.169808	1.76861	0.0286502	292.605	67.168	75.0965
1685.002	13115.7	13089	0.246377	0.227339	1.7659	0.0295418	278.857	67.168	75.1106
1685.161	13066.3	13089	0.210203	0.252057	1.76336	0.0299391	279.831	67.168	75.1266
1685.511	13078.9	13089	0.198707	0.247688	1.76586	0.0303624	283.837	67.266	75.1579
1685.655	13098	13089	0.251832	0.246042	1.76586	0.0279605	305.704	67.266	75.1691
1685.798	13089.2	13089	0.214995	0.20006	1.77086	0.0260051	295.961	67.266	75.183
1685.941	13081.6	13089	0.251033	0.26387	1.81697	0.0299389	281.347	67.266	75.2
1686.084	13107	13089	0.242457	0.196133	1.81697	0.0287478	298.451	67.266	75.22
1686.227	13064.7	13089	0.203441	0.23708	1.78866	0.0270238	297.693	67.266	75.2336
1686.370	13102.2	13089	0.239545	0.245119	1.78866	0.0278988	281.888	67.266	75.2489
1686.514	13065.8	13089	0.200734	0.197	1.76315	0.0283904	291.739	67.3587	75.2609
1686.656	13096.4	13089	0.257511	0.249567	1.76315	0.0280538	299.641	67.3587	75.2722
1686.800	13114.9	13089	0.254056	0.252402	1.76204	0.0280144	287.95	67.3587	75.2816
1686.943	13075.3	13089	0.213825	0.235951	1.76786	0.0293194	289.249	67.3587	75.2929
1687.086	13091.8	13089	0.248291	0.196913	1.76786	0.0270479	302.781	67.3587	75.3046
1687.229	13069.4	13089	0.186129	0.21331	1.76629	0.0269415	290.223	67.3587	75.3142
1687.372	13090.8	13089	0.252123	0.220678	1.76629	0.0287968	278.424	67.3587	75.3255
1687.515	13098.6	13089	0.230827	0.212699	1.76153	0.0276997	305.704	67.4613	75.3362
1687.658	13079.9	13089	0.224691	0.274416	1.76153	0.0280416	293.796	67.4613	75.3466
1687.801	13104.3	13089	0.256331	0.22421	1.7638	0.0292651	277.666	67.4613	75.3554
1687.944	13068.3	13089	0.20474	0.203287	1.7638	0.0286494	304.946	67.4613	75.3661
1688.088	13106.2	13089	0.27289	0.248546	1.7646	0.0272838	292.389	67.4613	75.3766
1688.231	13088	13089	0.218784	0.238049	1.76192	0.0294891	282.538	67.4613	75.3852
1688.374	13084.3	13089	0.212276	0.244357	1.76192	0.029086	301.157	67.4613	75.3953
1688.517	13093.7	13089	0.235851	0.213359	1.7639	0.0264929	298.884	67.5555	75.4054
1688.660	13070.5	13089	0.185535	0.247298	1.7639	0.0299386	285.136	67.5555	75.4155
1688.994	13091.5	13089	0.231358	0.185778	1.81419	0.0276861	306.353	67.5555	75.4444
1689.153	13078.8	13089	0.223186	0.229412	1.81419	0.028708	295.311	67.5555	75.4612
1689.312	13065.2	13089	0.206386	0.219243	1.77003	0.0289878	289.574	67.5555	75.4752
1689.471	13075.7	13089	0.24312	0.212577	1.77003	0.0294498	279.074	67.6489	75.4852
1689.615	13072.5	13089	0.192886	0.231373	1.77061	0.0289678	305.595	67.6489	75.4953
1689.774	13087.8	13089	0.222946	0.179211	1.76262	0.0284825	298.126	67.6489	75.5049
1689.932	13109.2	13089	0.25666	0.216809	1.76262	0.0293302	282.754	67.6489	75.5152
1690.091	13070.1	13089	0.202645	0.235797	1.76035	0.0300579	280.373	67.6489	75.5237
1690.250	13082.1	13089	0.221719	0.198938	1.76035	0.0297664	280.806	67.6489	75.5323
1690.409	13107.6	13089	0.247139	0.229802	1.76673	0.0292638	282.429	67.7523	75.5431
1690.568	13081.3	13089	0.212172	0.248449	1.76234	0.0275804	288.708	67.7523	75.5519
1690.727	13073.6	13089	0.218926	0.205734	1.76234	0.0267791	293.796	67.7523	75.5604
1690.886	13108.3	13089	0.251221	0.207587	1.76163	0.0263759	295.636	67.7523	75.5703
1691.046	13077.4	13089	0.20309	0.231254	1.76195	0.0281178	299.966	67.7523	75.5786
1691.189	13107.7	13089	0.263529	0.215102	1.76195	0.027496	287.409	67.7523	75.587
1691.332	13086.3	13089	0.212579	0.238266	1.76385	0.0304287	284.27	67.7523	75.594
1691.475	13114.5	13089	0.26007	0.246997	1.76385	0.0280138	303.755	67.847	75.6026
1691.618	13070.9	13089	0.219515	0.216436	1.76133	0.0263084	294.445	67.847	75.6107
1691.761	13069	13089	0.234301	0.236327	1.76133	0.0295547	279.074	67.847	75.6187
1691.905	13108.9	13089	0.253911	0.176844	1.79885	0.0274159	305.487	67.847	75.6299
1692.048	13074	13089	0.195737	0.253312	1.79885	0.0269162	294.121	67.847	75.6433
1692.191	13111.3	13089	0.25052	0.239365	1.80685	0.0296023	278.316	67.847	75.6575
1692.334	13072.7	13089	0.214103	0.211954	1.76125	0.0279882	305.812	67.847	75.6682
1692.620	13102.4	13089	0.261255	0.204363	1.76103	0.028909	279.94	67.9365	75.6816
1692.764	13082.9	13089	0.211816	0.240981	1.76103	0.0289357	298.884	67.9365	75.6889
1692.906	13115.2	13089	0.250465	0.228734	1.76657	0.0274008	297.909	67.9365	75.6956
1693.050	13049.4	13089	0.190924	0.220775	1.76657	0.0295334	287.95	67.9365	75.7037
1693.193	13082.1	13089	0.219166	0.220965	1.76179	0.0293688	291.522	67.9365	75.711
1693.336	13090.2	13089	0.248136	0.189246	1.76179	0.0271853	301.698	67.9365	75.7182
1693.479	13083.2	13089	0.206675	0.303508	1.75888	0.0286239	289.249	68.0362	75.724
1693.622	13114.9	13089	0.262173	0.21197	1.76402	0.0294559	282.105	68.0362	75.7314
1693.765	13059.2	13089	0.189073	0.218587	1.76402	0.0278538	304.08	68.0362	75.739
1694.385	13103.4	13089	0.249541	0.241194	1.76105	0.0282963	300.724	68.1272	75.769
1694.529	13081.2	13089	0.24375	0.197499	1.76105	0.0273377	288.6	68.1272	75.7749
1694.687	13099.1	13089	0.26673	0.226633	1.76337	0.0273979	291.414	68.1272	75.7836
1694.847	13066.4	13089	0.22647	0.251278	1.76337	0.0268808	295.853	68.1272	75.7911
1695.006	13087.9	13089	0.246472	0.201687	1.80856	0.0269898	301.698	68.1272	75.805
1695.149	13092.9	13089	0.228111	0.298598	1.79058	0.0282429	286.218	68.1272	75.8178
1695.308	13072.4	13089	0.215513	0.233613	1.79058	0.0273241	292.93	68.1272	75.8287
1695.467	13118.5	13089	0.249448	0.226228	1.76597	0.0268847	293.579	68.2178	75.8384
1695.626	13094.8	13089	0.231943	0.285017	1.76597	0.0281812	298.451	68.2178	75.8456
1695.785	13083.9	13089	0.209954	0.233919	1.75829	0.0273951	303.43	68.2178	75.8528
1695.944	13103.7	13089	0.242687	0.203292	1.76044	0.0281877	305.812	68.2178	75.8592
1696.103	13102.5	13089	0.222989	0.250718	1.76044	0.0299891	295.853	68.2178	75.8658
1696.262	13082.5	13089	0.206164	0.233235	1.76449	0.0297073	290.44	68.2178	75.8741
1696.421	13113.2	13089	0.248843	0.226254	1.76	0.0290062	279.074	68.3158	75.881
