Time,Voltage_Raw,Voltage
0.006316667,226.4891589,0.7279637278
0.006333333,224.5031845,0.7215805644
0.00635,223.1400559,0.7171993031
0.006366667,222.4073162,0.7148441885
0.006383333,222.0429763,0.7136731557
0.0064,221.5948288,0.7122327551
0.006416667,220.578827,0.7089672016
0.006433333,218.6608181,0.7028024875
0.00645,215.7943101,0.6935891819
0.006466667,212.260309,0.6822304721
0.006483333,208.5894599,0.6704319163
0.0065,205.3896156,0.6601472272
0.006516667,203.1377625,0.6529094972
0.006533333,202.0103665,0.6492859092
0.00655,201.8144609,0.6486562447
0.006566667,202.0468136,0.6494030546
0.006583333,202.0626885,0.6494540785
0.0066,201.2957109,0.6469889191
0.006616667,199.4510201,0.6410598583
0.006633333,196.6026763,0.6319049346
0.00665,193.1603679,0.6208409364
0.006666667,189.7175989,0.6097754577
0.006683333,186.836546,0.600515403
0.0067,184.8477835,0.5941232782
0.006716667,183.7374932,0.59055467
0.006733333,183.1624923,0.5887065471
0.00675,182.5862597,0.5868544654
0.006766667,181.4844972,0.5833132666
0.006783333,179.5432122,0.5770737403
0.0068,176.775385,0.5681776067
0.006816667,173.5129086,0.5576916104
0.006833333,170.2773047,0.5472919856
0.00685,167.5782648,0.5386169428
0.006866667,165.7162755,0.5326322825
0.006883333,164.6642078,0.5292508089
0.0069,164.0731834,0.5273511845
0.006916667,163.4012922,0.5251916444
0.006933333,162.1173239,0.521064814
0.00695,159.903085,0.5139479806
0.006966667,156.7779479,0.5039034095
0.006983333,153.0981455,0.4920760767
0.007,149.4302393,0.4802869797
0.007016667,146.3455293,0.4703723462
0.007033333,144.212077,0.4635151708
0.00705,143.0620806,0.4598189424
0.007066667,142.5840547,0.4582825089
0.007083333,142.2421978,0.4571837393
0.0071,141.4772724,0.4547251759
0.007116667,139.9125342,0.4496959168
0.007133333,137.4865449,0.4418984919
0.00715,134.4628944,0.4321801111
0.007166667,131.314311,0.4220601808
0.007183333,128.5272636,0.4131022712
0.0072,126.4042087,0.4062785143
0.007216667,124.9419207,0.4015785426
0.007233333,123.834997,0.3980207551
0.00725,122.6046035,0.3940661206
0.007266667,120.8026078,0.3882742871
0.007283333,118.2099229,0.3799410822
0.0073,114.9478655,0.3694564326
0.007316667,111.4534647,0.3582250031
0.007333333,108.3223053,0.3481610756
0.00735,106.075689,0.3409401773
0.007366667,104.9418323,0.3372958239
0.007383333,104.7398168,0.3366465215
0.0074,104.9190383,0.3372225612
0.007416667,104.748461,0.336674305
0.007433333,103.5907136,0.3329531639
0.00745,101.158896,0.3251370061
0.007466667,97.6543319,0.3138729104
0.007483333,93.72319736,0.3012377655
0.0075,90.2358528,0.2900290156
0.007516667,87.96110097,0.2827176863
0.007533333,87.2526735,0.2804407141
0.00755,87.8686977,0.2824206909
0.007566667,89.00308366,0.2860667455
0.007583333,89.53376621,0.2877724238
0.0076,88.41220745,0.2841675974
0.007616667,85.06088689,0.2733960452
0.007633333,79.63313365,0.2559505855
0.00765,73.02962711,0.2347261116
0.007666667,66.6466039,0.214210298
0.007683333,61.92541438,0.1990358202
0.0077,59.848494,0.1923603452
0.007716667,60.55530571,0.1946321241
0.007733333,63.22099866,0.2031999858
0.00775,66.25835045,0.2129624042
0.007766667,67.79617514,0.2179051599
0.007783333,66.29065473,0.213066234
0.0078,61.07344004,0.1962974709
0.007816667,52.65133543,0.1692278015
0.007833333,42.64541692,0.1370675613
0.00785,33.37010178,0.1072555694
0.007866667,27.1688223,0.08732390221
0.007883333,25.70457587,0.08261763593
0.0079,29.42356623,0.09457092367
0.007916667,37.36115128,0.1200832883
0.007933333,47.35645584,0.1522094139
0.00795,56.61777902,0.181976434
0.007966667,62.47454324,0.2008007872
0.007983333,63.09619185,0.2027988415
0.008,57.9707112,0.1863249227
0.008016667,48.01027675,0.1543108739
0.008033333,35.26435089,0.1133439166
0.00805,22.33570507,0.07178967508
0.008066667,11.67713119,0.03753172113
0.008083333,4.972462126,0.01598209858
0.0081,2.769828435,0.008902565769
0.008116667,4.451903026,0.01430895827
0.008133333,8.52505164,0.02740055375
0.00815,13.11893348,0.04216584921
0.008166667,16.5363713,0.05314991037
0.008183333,17.69280031,0.05686681399
0.0082,16.33138416,0.05249105675
0.008216667,12.97603141,0.04170654456
0.008233333,8.664785488,0.02784967535
0.00825,4.56612722,0.01467608873
0.008266667,1.604644372,0.005157522349
0.008283333,0.2066421,0.0006641728645
0.0083,0.229159942,0.0007365479498
0.008316667,1.074500309,0.003453574795
0.008333333,1.936237508,0.006223303054
0.00835,2.087767443,0.006710338711
0.008366667,1.119047977,0.003596756423
0.008383333,-0.949711796,-0.003052489323
0.0084,-3.705994152,-0.01191151635
0.008416667,-6.514571761,-0.02093862668
0.008433333,-8.758560403,-0.02815107934
0.00845,-10.07084631,-0.03236892599
0.008466667,-10.47855002,-0.03367933535
0.008483333,-10.41010466,-0.03345934363
0.0085,-10.55708882,-0.03393176861
0.008516667,-11.62944412,-0.03737844908
0.008533333,-14.07997796,-0.04525476316
0.00855,-17.89067552,-0.057502809
0.008566667,-22.50263731,-0.07232621562
0.008583333,-26.93373797,-0.08656831255
0.0086,-30.07155078,-0.0966536249
0.008616667,-31.06863096,-0.09985836197
0.008633333,-29.72131713,-0.09552793131
0.00865,-26.69871591,-0.08581292304
0.008666667,-23.51532927,-0.07558113086
