Time,Voltage_Raw,Voltage
888,-213.6561066,-0.6867167355
889,-211.4831132,-0.6797324702
890,-209.2856971,-0.6726697074
891,-207.1661504,-0.6658572263
892,-205.1805697,-0.6594753282
893,-203.334477,-0.6535417615
894,-201.5961836,-0.6479546749
895,-199.9199933,-0.6425671953
896,-198.2681968,-0.6372581202
897,-196.622319,-0.6319680686
898,-194.9795176,-0.6266879049
899,-193.3370881,-0.6214089366
900,-191.673771,-0.616062833
901,-189.938553,-0.6104856311
902,-188.0549773,-0.6044315895
903,-185.9425734,-0.5976420662
904,-183.5493574,-0.5899499786
905,-180.8835098,-0.5813816199
906,-178.0307936,-0.5722126428
907,-175.1479467,-0.5629468219
908,-172.4301194,-0.5542113941
909,-170.0597627,-0.5465927791
910,-168.1518455,-0.540460501
911,-166.7130699,-0.5358361011
912,-165.6296102,-0.5323537297
913,-164.6896147,-0.5293324698
914,-163.6359025,-0.5259457105
915,-162.2344845,-0.5214413824
916,-160.339016,-0.5153491159
917,-157.9319298,-0.5076124479
918,-155.1296898,-0.4986057074
919,-152.150259,-0.4890294541
920,-149.252176,-0.4797146625
921,-146.6630538,-0.4713929086
922,-144.5183131,-0.4644994509
923,-142.8276927,-0.4590655911
924,-141.4786372,-0.4547295625
925,-140.2746753,-0.4508598824
926,-138.9966803,-0.4467522509
927,-137.4684413,-0.4418403047
928,-135.6070784,-0.4358576578
929,-133.4436501,-0.4289041359
930,-131.1083388,-0.4213981611
931,-128.7851845,-0.4139312603
932,-126.6504211,-0.4070698709
933,-124.8134244,-0.4011655399
934,-123.2786559,-0.3962326071
935,-121.9408788,-0.3919328287
936,-120.6159696,-0.3876744092
937,-119.0986541,-0.3827975725
938,-117.2296817,-0.3767904677
939,-114.9511001,-0.369466829
940,-112.3308986,-0.3610451824
941,-109.5470393,-0.3520975198
942,-106.8335325,-0.3433759786
943,-104.4040569,-0.3355673483
944,-102.3775067,-0.3290537692
945,-100.7314175,-0.3237630381
946,-99.3021367,-0.3191691557
947,-97.83624959,-0.314457616
948,-96.08018116,-0.3088133983
949,-93.8797717,-0.3017410145
950,-91.25456761,-0.293303289
951,-88.41615012,-0.2841802696
952,-85.71599442,-0.2755016405
953,-83.53195018,-0.2684818564
954,-82.12605994,-0.2639631541
955,-81.52162051,-0.2620204122
956,-81.44749491,-0.2617821635
957,-81.38051376,-0.2615668779
958,-80.68606619,-0.2593348389
959,-78.82175615,-0.2533427194
960,-75.54125053,-0.242798775
961,-71.02611157,-0.2282865688
962,-65.8883593,-0.2117732076
963,-61.02377822,-0.1961378518
964,-57.34543008,-0.1843151931
965,-55.47270503,-0.1782960268
966,-55.4770263,-0.1783099159
967,-56.77947723,-0.1824961517
968,-58.25621576,-0.1872425691
969,-58.54406508,-0.1881677519
970,-56.47001556,-0.1815015043
971,-51.47734087,-0.16545444
972,-43.90687718,-0.1411220482
973,-35.0234729,-0.1125697054
974,-26.74886776,-0.08597411719
975,-21.15351589,-0.06798997514
976,-19.84279977,-0.06377717398
977,-23.41963634,-0.07527356213
978,-31.19733048,-0.1002720179
979,-41.27200373,-0.1326532441
980,-50.95978432,-0.1637909503
981,-57.49112392,-0.1847834708
982,-58.76887674,-0.1888903239
983,-53.96719581,-0.1734571369
984,-43.78722975,-0.1407374868
985,-30.28374269,-0.09733563553
986,-16.30519224,-0.05240687273
987,-4.708571387,-0.01513392162
988,2.418732449,0.00777410053
989,4.29849607,0.01381588964
990,1.604526944,0.005157144921
991,-3.825604969,-0.01229596007
992,-9.60989011,-0.03088735665
993,-13.5702603,-0.04361646855
994,-14.37190014,-0.04619303658
995,-11.85668936,-0.03810884295
996,-6.978756914,-0.02243057426
997,-1.38313152,-0.004445553078
998,3.214999995,0.01033340135
999,5.631904949,0.01810162809
